Company name,State,Use case wise,Language,Region,Date,Hour,Total_calls,Connected_calls,Connected rate,Total_duration_seconds,Total_duration_minutes,Total_duration_hours,Positive disposition,Negative disposition,Other disposition,Disposed calls,Success rate,Efficiency rate,Listen Count,Listen rate
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,25-08-2025,11:00:00 AM,1,1,100.0,31.0,0.5167,0.0086,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,24-08-2025,02:00:00 PM,1,1,100.0,1.0,0.0167,0.0003,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,25-08-2025,01:00:00 PM,1,1,100.0,181.0,3.0167,0.0503,0,0,0,0,0.0,0.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,31-08-2025,12:00:00 PM,1,1,100.0,3.0,0.05,0.0008,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,07:00:00 AM,1,1,100.0,52.0,0.8667,0.0144,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,19-09-2025,10:00:00 PM,1,1,100.0,116.0,1.9333,0.0322,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,06-10-2025,02:00:00 PM,1,1,100.0,7.0,0.1167,0.0019,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,23-09-2025,01:00:00 PM,9,8,88.89,592.0,9.8667,0.1644,0,0,8,8,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,29-08-2025,05:00:00 PM,2,2,100.0,220.0,3.6667,0.0611,2,0,0,2,100.0,100.0,2,100.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,03:00:00 PM,1,1,100.0,23.0,0.3833,0.0064,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,30-09-2025,02:00:00 PM,1,1,100.0,174.0,2.9,0.0483,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,11-10-2025,10:00:00 AM,1,1,100.0,2.0,0.0333,0.0006,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,01-10-2025,07:00:00 AM,2,2,100.0,32.0,0.5333,0.0089,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,19-09-2025,05:00:00 PM,5,5,100.0,604.0,10.0667,0.1678,0,0,4,4,0.0,80.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,10-09-2025,03:00:00 PM,1,1,100.0,7.0,0.1167,0.0019,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,04-09-2025,11:00:00 AM,1,1,100.0,114.0,1.9,0.0317,1,0,0,1,100.0,100.0,1,100.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,29-09-2025,09:00:00 PM,30,30,100.0,2046.0,34.1,0.5683,0,0,30,30,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,28-08-2025,11:00:00 PM,2,2,100.0,197.0,3.2833,0.0547,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,02-09-2025,03:00:00 PM,4,4,100.0,249.0,4.15,0.0692,1,0,3,4,25.0,100.0,1,25.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,04-10-2025,01:00:00 PM,3,3,100.0,51.0,0.85,0.0142,0,0,3,3,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,18-09-2025,05:00:00 PM,2,2,100.0,202.0,3.3667,0.0561,0,0,2,2,0.0,100.0,0,0.0
inprime,RAJASTHAN,BKT X,unknown,NORTH,17-09-2025,07:00:00 PM,1,1,100.0,8.0,0.1333,0.0022,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,01-10-2025,04:00:00 PM,1,1,100.0,9.0,0.15,0.0025,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,04-09-2025,08:00:00 AM,1,1,100.0,11.0,0.1833,0.0031,0,0,1,1,0.0,100.0,0,0.0
inprime,RAJASTHAN,BKT X,unknown,NORTH,16-09-2025,02:00:00 PM,2,2,100.0,172.0,2.8667,0.0478,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,10-10-2025,05:00:00 PM,6,2,33.33,280.0,4.6667,0.0778,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,30-08-2025,09:00:00 AM,1,1,100.0,28.0,0.4667,0.0078,1,0,0,1,100.0,100.0,1,100.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,18-09-2025,02:00:00 PM,1,1,100.0,135.0,2.25,0.0375,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,29-08-2025,08:00:00 AM,1,1,100.0,167.0,2.7833,0.0464,1,0,0,1,100.0,100.0,1,100.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,09:00:00 PM,1,1,100.0,3.0,0.05,0.0008,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,16-09-2025,05:00:00 PM,3,3,100.0,94.0,1.5667,0.0261,0,0,3,3,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,04:00:00 AM,4,4,100.0,1111.0,18.5167,0.3086,0,0,4,4,0.0,100.0,0,0.0
inprime,RAJASTHAN,BKT X,unknown,NORTH,16-09-2025,05:00:00 PM,34,11,32.35,501.0,8.35,0.1392,0,0,11,11,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,01-09-2025,05:00:00 PM,2,2,100.0,138.0,2.3,0.0383,1,0,1,2,50.0,100.0,1,50.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,22-09-2025,12:00:00 PM,5,4,80.0,228.0,3.8,0.0633,0,0,4,4,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,25-09-2025,05:00:00 PM,1,1,100.0,76.0,1.2667,0.0211,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,26-08-2025,02:00:00 PM,5,5,100.0,413.0,6.8833,0.1147,1,0,4,5,20.0,100.0,1,20.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,08-10-2025,01:00:00 PM,3,3,100.0,97.0,1.6167,0.0269,0,0,3,3,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,29-08-2025,02:00:00 PM,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,01-10-2025,03:00:00 AM,1,1,100.0,7.0,0.1167,0.0019,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,29-08-2025,03:00:00 PM,1,1,100.0,98.0,1.6333,0.0272,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,07:00:00 AM,8,7,87.5,268.0,4.4667,0.0744,0,0,6,6,0.0,85.71,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,01-10-2025,01:00:00 AM,1,1,100.0,5.0,0.0833,0.0014,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,29-08-2025,06:00:00 PM,4,4,100.0,548.0,9.1333,0.1522,3,0,1,4,75.0,100.0,3,75.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,23-09-2025,02:00:00 PM,14,14,100.0,1346.0,22.4333,0.3739,0,0,14,14,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,26-08-2025,03:00:00 PM,1,1,100.0,139.0,2.3167,0.0386,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,29-09-2025,10:00:00 PM,20,19,95.0,3021.0,50.35,0.8392,0,0,19,19,0.0,100.0,0,0.0
inprime,RAJASTHAN,BKT X,unknown,NORTH,16-09-2025,06:00:00 PM,152,46,30.26,1709.0,28.4833,0.4747,0,0,45,45,0.0,97.83,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,10-09-2025,03:00:00 PM,1,1,100.0,4.0,0.0667,0.0011,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,03-10-2025,08:00:00 PM,1,1,100.0,1.0,0.0167,0.0003,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,23-09-2025,05:00:00 PM,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,03-10-2025,02:00:00 PM,1,1,100.0,12.0,0.2,0.0033,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,22-09-2025,01:00:00 PM,2,2,100.0,167.0,2.7833,0.0464,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,08-09-2025,11:00:00 AM,2,2,100.0,304.0,5.0667,0.0844,1,0,1,2,50.0,100.0,1,50.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,05:00:00 PM,1,1,100.0,6.0,0.1,0.0017,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,23-08-2025,06:00:00 PM,3,3,100.0,285.0,4.75,0.0792,1,0,2,3,33.33,100.0,1,33.333333
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,09:00:00 AM,1,1,100.0,150.0,2.5,0.0417,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,10-09-2025,01:00:00 PM,1,1,100.0,90.0,1.5,0.025,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,29-08-2025,12:00:00 PM,2,2,100.0,145.0,2.4167,0.0403,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,06-09-2025,06:00:00 AM,1,1,100.0,4.0,0.0667,0.0011,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,16-09-2025,11:00:00 AM,2,2,100.0,256.0,4.2667,0.0711,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,03-09-2025,08:00:00 PM,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,05:00:00 AM,7,6,85.71,41.0,0.6833,0.0114,0,0,6,6,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,18-09-2025,06:00:00 PM,1,1,100.0,56.0,0.9333,0.0156,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,10-09-2025,11:00:00 PM,2,2,100.0,27.0,0.45,0.0075,0,0,2,2,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,23-09-2025,03:00:00 PM,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,26-08-2025,09:00:00 AM,1,1,100.0,3.0,0.05,0.0008,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,01:00:00 PM,2,2,100.0,1692.0,28.2,0.47,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,08-09-2025,02:00:00 PM,1,1,100.0,113.0,1.8833,0.0314,1,0,0,1,100.0,100.0,1,100.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,07-09-2025,12:00:00 PM,1,1,100.0,9.0,0.15,0.0025,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,17-09-2025,01:00:00 PM,3,2,66.67,291.0,4.85,0.0808,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,06:00:00 PM,2,2,100.0,27.0,0.45,0.0075,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,16-09-2025,10:00:00 AM,6,5,83.33,225.0,3.75,0.0625,0,0,5,5,0.0,100.0,0,0.0
inprime,RAJASTHAN,BKT X,unknown,NORTH,17-09-2025,06:00:00 PM,85,27,31.76,1514.0,25.2333,0.4206,0,0,27,27,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,23-09-2025,03:00:00 PM,10,9,90.0,796.0,13.2667,0.2211,0,0,9,9,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,17-09-2025,10:00:00 PM,2,2,100.0,240.0,4.0,0.0667,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,12:00:00 PM,6,6,100.0,1240.0,20.6667,0.3444,0,0,6,6,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,22-09-2025,03:00:00 PM,7,7,100.0,344.0,5.7333,0.0956,0,0,7,7,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,03-09-2025,12:00:00 PM,1,1,100.0,9.0,0.15,0.0025,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,02:00:00 PM,7,7,100.0,228.0,3.8,0.0633,0,0,7,7,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,10-09-2025,09:00:00 PM,1,1,100.0,1.0,0.0167,0.0003,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,22-09-2025,07:00:00 PM,2,2,100.0,202.0,3.3667,0.0561,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,11:00:00 AM,1,1,100.0,5.0,0.0833,0.0014,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,25-08-2025,10:00:00 AM,1,1,100.0,6.0,0.1,0.0017,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,01-10-2025,12:00:00 PM,2,2,100.0,84.0,1.4,0.0233,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,05-09-2025,08:00:00 PM,2,2,100.0,55.0,0.9167,0.0153,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,04-09-2025,12:00:00 PM,2,2,100.0,130.0,2.1667,0.0361,1,0,1,2,50.0,100.0,1,50.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,18-09-2025,03:00:00 PM,1,1,100.0,2.0,0.0333,0.0006,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,17-09-2025,06:00:00 PM,5,4,80.0,417.0,6.95,0.1158,0,0,4,4,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,23-09-2025,12:00:00 PM,20,20,100.0,1826.0,30.4333,0.5072,0,0,20,20,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,01-10-2025,11:00:00 AM,4,4,100.0,80.0,1.3333,0.0222,0,0,4,4,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,13-10-2025,06:00:00 PM,1,1,100.0,25.0,0.4167,0.0069,0,0,0,0,0.0,0.0,0,0.0
inprime,RAJASTHAN,BKT X,unknown,NORTH,16-09-2025,12:00:00 PM,2,2,100.0,178.0,2.9667,0.0494,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,31-08-2025,11:00:00 AM,1,1,100.0,10.0,0.1667,0.0028,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,26-09-2025,05:00:00 PM,1,1,100.0,48.0,0.8,0.0133,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,04:00:00 PM,22,22,100.0,1063.0,17.7167,0.2953,0,0,22,22,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,24-09-2025,05:00:00 PM,6,6,100.0,251.0,4.1833,0.0697,0,0,6,6,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,19-09-2025,07:00:00 PM,2,2,100.0,262.0,4.3667,0.0728,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,05-09-2025,10:00:00 AM,1,1,100.0,5.0,0.0833,0.0014,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,24-09-2025,04:00:00 PM,2,2,100.0,128.0,2.1333,0.0356,0,0,2,2,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,11-09-2025,04:00:00 PM,1,1,100.0,31.0,0.5167,0.0086,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,16-09-2025,04:00:00 PM,1,1,100.0,10.0,0.1667,0.0028,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,02-09-2025,01:00:00 PM,2,2,100.0,158.0,2.6333,0.0439,2,0,0,2,100.0,100.0,2,100.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,08-09-2025,12:00:00 PM,3,3,100.0,229.0,3.8167,0.0636,0,0,3,3,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,30-08-2025,04:00:00 PM,2,2,100.0,14.0,0.2333,0.0039,0,0,2,2,0.0,100.0,0,0.0
inprime,RAJASTHAN,BKT X,unknown,NORTH,10-09-2025,01:00:00 PM,2,2,100.0,155.0,2.5833,0.0431,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,09-09-2025,07:00:00 PM,3,3,100.0,113.0,1.8833,0.0314,0,0,3,3,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,17-09-2025,11:00:00 PM,5,5,100.0,371.0,6.1833,0.1031,0,0,5,5,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,16-09-2025,02:00:00 PM,1,1,100.0,130.0,2.1667,0.0361,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,08-09-2025,03:00:00 PM,1,1,100.0,6.0,0.1,0.0017,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,29-08-2025,11:00:00 AM,2,2,100.0,187.0,3.1167,0.0519,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,25-08-2025,08:00:00 PM,1,1,100.0,2.0,0.0333,0.0006,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,23-09-2025,11:00:00 AM,9,9,100.0,618.0,10.3,0.1717,0,0,9,9,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,09-09-2025,12:00:00 PM,28,9,32.14,388.0,6.4667,0.1078,0,0,7,7,0.0,77.78,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,26-08-2025,08:00:00 PM,2,2,100.0,20.0,0.3333,0.0056,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,11-10-2025,09:00:00 PM,1,1,100.0,16.0,0.2667,0.0044,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,28-08-2025,06:00:00 PM,1,1,100.0,83.0,1.3833,0.0231,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,26-08-2025,11:00:00 AM,1,1,100.0,21.0,0.35,0.0058,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,08-09-2025,01:00:00 PM,2,2,100.0,308.0,5.1333,0.0856,1,0,1,2,50.0,100.0,1,50.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,29-08-2025,04:00:00 PM,1,1,100.0,114.0,1.9,0.0317,1,0,0,1,100.0,100.0,1,100.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,27-09-2025,12:00:00 PM,1,1,100.0,563.0,9.3833,0.1564,0,0,1,1,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,25-09-2025,06:00:00 PM,1,1,100.0,99.0,1.65,0.0275,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,01-10-2025,05:00:00 PM,2,2,100.0,7.0,0.1167,0.0019,0,0,2,2,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,02:00:00 PM,1,1,100.0,29.0,0.4833,0.0081,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,02-10-2025,07:00:00 PM,2,2,100.0,11.0,0.1833,0.0031,0,0,2,2,0.0,100.0,0,0.0
inprime,TAMIL NADU,BKT X,unknown,SOUTH,16-09-2025,12:00:00 PM,1,1,100.0,20.0,0.3333,0.0056,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,22-09-2025,09:00:00 PM,3,3,100.0,235.0,3.9167,0.0653,0,0,3,3,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,hindi,NORTH,24-08-2025,05:00:00 PM,1,1,100.0,2.0,0.0333,0.0006,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,03-10-2025,06:00:00 PM,1,1,100.0,87.0,1.45,0.0242,0,0,1,1,0.0,100.0,0,0.0
inprime,UNKNOWN,UNKNOWN,unknown,UNKNOWN,30-09-2025,01:00:00 PM,1,1,100.0,3.0,0.05,0.0008,0,0,1,1,0.0,100.0,0,0.0
multify,UNKNOWN,UNKNOWN,hindi,NORTH,27-01-2026,11:00:00 AM,10,10,100.0,1231.0,20.5167,0.3419,0,10,0,10,100.0,100.0,0,100.0
multify,UNKNOWN,UNKNOWN,unknown,UNKNOWN,27-01-2026,12:00:00 PM,6,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
multify,UNKNOWN,UNKNOWN,hindi,NORTH,20-01-2026,06:00:00 PM,1,1,100.0,108.0,1.8,0.03,0,1,0,1,100.0,100.0,0,100.0
multify,UNKNOWN,UNKNOWN,hindi,NORTH,22-01-2026,06:00:00 PM,2,2,100.0,32.0,0.5333,0.0089,0,1,1,2,50.0,100.0,0,50.0
multify,UNKNOWN,UNKNOWN,english,UNKNOWN,27-01-2026,11:00:00 AM,115,115,100.0,3381.0,56.35,0.9392,0,110,5,115,95.65,100.0,0,95.652174
multify,ANDHRA PRADESH,UNKNOWN,english,UNKNOWN,23-01-2026,07:00:00 PM,2,2,100.0,70.0,1.1667,0.0194,0,2,0,2,100.0,100.0,0,100.0
multify,UNKNOWN,UNKNOWN,hindi,NORTH,21-01-2026,07:00:00 PM,90,90,100.0,3165.0,52.75,0.8792,0,85,5,90,94.44,100.0,0,94.444444
multify,KARNATAKA,UNKNOWN,unknown,UNKNOWN,23-01-2026,07:00:00 PM,11,1,9.09,444.0,7.4,0.1233,0,0,0,0,0.0,0.0,0,0.0
multify,UNKNOWN,UNKNOWN,hindi,NORTH,20-01-2026,07:00:00 PM,1,1,100.0,22.0,0.3667,0.0061,0,1,0,1,100.0,100.0,0,100.0
multify,UNKNOWN,UNKNOWN,unknown,UNKNOWN,20-01-2026,07:00:00 PM,159,1,0.63,103.0,1.7167,0.0286,0,0,1,1,0.0,100.0,0,0.0
multify,TAMIL NADU,GEN AI BOT,hindi,SOUTH,05-01-2026,10:00:00 AM,1,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0
multify,UNKNOWN,UNKNOWN,english,UNKNOWN,21-01-2026,07:00:00 PM,408,408,100.0,10984.0,183.0667,3.0511,1,376,31,408,92.4,100.0,1,92.401961
multify,UNKNOWN,UNKNOWN,english,UNKNOWN,22-01-2026,06:00:00 PM,52,52,100.0,1572.0,26.2,0.4367,0,44,8,52,84.62,100.0,0,84.615385
multify,ASSAM,UNKNOWN,unknown,UNKNOWN,23-01-2026,07:00:00 PM,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
multify,TAMIL NADU,GEN AI BOT,unknown,SOUTH,06-01-2026,09:00:00 PM,5,1,20.0,128.0,2.1333,0.0356,0,0,1,1,0.0,100.0,0,0.0
multify,UTTAR PRADESH,UNKNOWN,unknown,UNKNOWN,23-01-2026,07:00:00 PM,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
multify,UNKNOWN,UNKNOWN,unknown,UNKNOWN,21-01-2026,06:00:00 PM,412,8,1.94,505.0,8.4167,0.1403,0,0,0,0,0.0,0.0,0,0.0
multify,TAMIL NADU,GEN AI BOT,hindi,SOUTH,21-01-2026,06:00:00 PM,1,1,100.0,16.0,0.2667,0.0044,0,1,0,1,100.0,100.0,0,100.0
multify,UNKNOWN,UNKNOWN,unknown,UNKNOWN,22-01-2026,06:00:00 PM,84,3,3.57,94.0,1.5667,0.0261,0,0,0,0,0.0,0.0,0,0.0
multify,TAMIL NADU,GEN AI BOT,unknown,SOUTH,21-01-2026,06:00:00 PM,1,1,100.0,22.0,0.3667,0.0061,0,0,0,0,0.0,0.0,0,0.0
multify,UNKNOWN,UNKNOWN,english,UNKNOWN,20-01-2026,06:00:00 PM,74,74,100.0,2773.0,46.2167,0.7703,1,64,9,74,87.84,100.0,1,87.837838
multify,UNKNOWN,UNKNOWN,unknown,UNKNOWN,24-01-2026,04:00:00 PM,19,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
multify,UNKNOWN,UNKNOWN,unknown,UNKNOWN,20-01-2026,06:00:00 PM,148,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
multify,PUNJAB,UNKNOWN,english,UNKNOWN,23-01-2026,07:00:00 PM,1,1,100.0,12.0,0.2,0.0033,0,1,0,1,100.0,100.0,0,100.0
